Standard_name	Region_cat	Country	Geonames_ID	Geonames_coordinates	Name	variants
Nieuwersluis	Utrecht	Nederland	2750255	[52.19, 5.00]	nieuwer sluys	nieuwersluys
Plantage De Nieuwe Hoop	Zuid-Amerika	Suriname	12489776	[5.44, -55.15]	nieuwe hoop
Kaap de Goede Goop ~ Cabo de Bonne Esperance	Afrika	Zuid-Afrika	3367577	[-34.35, 18.47]	kaap de goede hoop	cabo de bonne esperance	caap de bonne esperance	goede hoop	bonne esperance	capo de bon esperance	bona esperance	cape bonne	cabo de goede hoop	caap de goede hoop	caab de goede hoop
Spaanse West-Indiën	Noord-Amerika		0		spaansche west indien
Franse West-Indiën	Noord-Amerika		0		fransche westindien
Fort Isabella	Noord-Brabant	Nederland	2753306	[51.67, 5.28]	fort isabelle	fort isabella
Saint Peter Port	Europa	Guernsey	3042287	[49.45, -2.53]	st. pieters poort
Port Sint-Maria / El Puerto de Santa María	Europa	Spanje	2518207	[36.59, -6.23]	port st. marie	port st. maria	porto saint marie	puerto de stad maria	porto stad marie
Breskenspolder	Zeeland	Nederland	2749173	[51.39, 3.51]	oud en jong breskens	oudt en jong breskens
Fort Sint Paulus	Europa	België	0	[51.34, 3.32]	fort st. paul
Zaltbommel	Gelderland	Nederland	2744102	[51.81, 5.24]	zaltbommel	saltbommel	zalt bommel	salt bommel	zalt-bommel	bommel
Mauritspolder	Zeeland	Nederland	2751080	[51.32, 3.58]	maurits polder
Auvergnepolder	Noord-Brabant	Nederland	2759603	[51.52, 4.24]	auvergne polder
Oranjepolder	Zeeland	Nederland	2749257	[51.32, 3.65]	orangien polder	oranjen-polder	den oranje polder	oranje-polder	orange polder	oranjen polder	orangien-polder
Autrichepolder	Zeeland	Nederland	2759604	[51.24, 3.82]	austrischen polder	austriche polder	austrichen polder
Arentspolder	Zeeland	Nederland	0		arents polder
Straat van Malacca / Strait of Malacca	Azië		1818192	[5.02, 99.16]	straat van malacca
Rhode Island	Noord-Amerika	Verenigde Staten	5224323	[41.75, -71.49]	rhode eyland	rhode ss land	rhodes eyland	rhode island
Sint Annaland	Zeeland	Nederland	2747298	[51.6, 4.10]	st. anneland
Bewester Eede	Zeeland	Nederland	2758995	[51.27, 3.41]	bewester eede
Beooster Eede	Zeeland	Nederland	2759171	[51.26, 3.48]	beooster eede	beoostereede
Eede	Zeeland	Nederland	2756419	[51.24, 3.44]	de eede
Oostzee ~ Baltische Zee; Noordzee	Europa		2633321; 2960848		oost en noortzee	noordt-en oostzee	noort en oostzee
Fort Sint-Maria	Europa	België	2786610	[51.25, 4.29]	fort st. maria	fort marie	fort ste marie	fort ste maria	fort de marie	fort de maria	fort st. marie	fort maria
Fort Sint-Mark	Zeeland	Nederland	0	[51.24, 3.89]	fort st. mark
Fort Sint-David	Azië	India	1271870	[11.74, 79.78]	fort st. david	fort st. davids
Fort Sint-Donaas	Europa	België	0	[51.30, 3.35]	fort st. donaas	st. donaas	fort st: donaas
Sint Janskerke	Zeeland	Nederland	2747264	[51.51, 3.49]	st. jans kerke	st. jans kerk	st. janskerke
Sint-Maartensdijk	Zeeland	Nederland	2747241	[51.54, 4.07]	st. maartensdyk
Kaap Sint-Vincent / Cabo de São Vicente	Europa	Portugal	2263194	[37.02, -8.99]	caap st. vincent	kaap st. vincent	cabo de st. vincent	cabo st. vincent	cabo st: vnicent
Sint Gelain / Saint-Ghislain	Europa	België	2787416	[50.44, 3.81]	st. gelain	st. gislain	st. gilain
Sint-Elooispolder	Europa	België	0		st. eloys polder
Watervliet	Europa	België	2783966	[51.27, 3.62]	water vliet	waatervliet	watervliet	watervliedt
Demer	Europa	België	2799692	[50.96, 4.7]	den demer	demer
Fort Sint Philippe	Europa	België	2786569	[51.25, 4.30]	fort st. philippe	fort st. philip
Salvador	Zuid-Amerika	Brazilië	3450554	[-12.97, -38.49]	stad salvador
Klein Linden	Europa	Duitsland	2888549	[50.55, 8.64]	klein linden
Sint Agatha	Noord-Brabant	Nederland	2747303	[51.71, 5.91]	st. agatha
Fort Sint-Andries	Gelderland	Nederland	6930531	[51.79, 5.35]	st. andries	st andries	fort st. andries	fortresse st. andries	schants van sint andries	fort van st. andries	fort van sint andries
Polder van Namen	Zeeland	Nederland	0		polder van namen	inden polder van namen
Fort de Perel	Europa	België	0	[51.26, 4.29]	fort de paarle	fort de perle	fort de perel
Fort van Lillo	Europa	België	0		fortresse van lillo	fort van lillo
Fort van Lieroort	Europa	Duitsland	0		fortresse van lieroort	fortresse van lieroorth	fortresse lieroort	forteresse van lieroort	fort van lieroort	fortresse lieroorth
Friese Ommelanden		Nederland	0		vriessche ommelanden
Fort Bourtange	Groningen	Nederland	7115212	[53.00, 7.19]	fortresse de bourtange	fort de bourtange	bourtagne	bourtang	fortresse bourtange	bourtaigne	fort op de bourtange	bourtange
Nieuw Gastel	Noord-Brabant	Nederland	2750201	[51.6, 4.46]	nieuw gastel
Wulpenpolder	Zeeland	Nederland	0		wulpen polder	wulpen	wulpenpolder
Fort Knokke	Europa	België	0	[50.98, 2.80]	fort de knoke	't fort knocque	fort de knocque	fort knocque	fort de knokke
Meierij van 's-Hertogenbosch	Noord-Brabant	Nederland	0		vier quartieren van de meyerye van 's hertogenbosch	geheele meyerye	vier quartieren van de meyerye	quartier van de meyerye	quartieren van de meyerye	vier quartieren der meyerye	stad en meyerye van 's hertogenbosch	meyerie van s'hertogenbosch	stad en meyerye	stad en meyerie van 's hertogenbosch	stad en meyerye van 's bosch	meyerye van s hertogenbosch	meyerye van 's hertogenbosch
Swarte Sluys ~ Zwartsluis	Overijssel	Nederland	0		swarte sluys	zwartsluys	swartsluys
Fort Den Haak	Zeeland	Nederland	0	[51.58, 3.62]	fort den haak
Constantinopel / Istanbul	Europa	Turkije	745044	[41.01, 28.94]	constantinopolene	constantinople	constantinopelen	constantinopoli	constantinopole	constantinopalen	constantinoplen	constantinopel	constantinapolene
Pera, Constantinopel / Beyoğlu; Constantinopel / Istanbul	Europa	Turkije	0		pera van constantinopolene	pera van contantinopolene	pera van constantino	pera	pera de constantinopoli	pera di constantinopoli	pera van constantinopo	pera van constanlinopolene	peradi constantinopoli	sera van constantinopolene	peravan constantinopolene	pera di constantinopoly	pera di constantinopolene
Kleine Oost	Europa		0		kleine oost
Golf van Venetië	Europa	Italië	3164595	[45.25, 13]	golf van venetien	golff van venetien
Fort Arguin	Afrika	Mauritanië	2381427	[20.55, -16.53]	fort arguyn	fort argyn	fort van arguyn
Zuid-Holland; Noord-Holland	Zuid-Holland; Noord-Holland	Nederland	0		zuyd-als noordholland	zuyt en noortholland	zuyd-en noordholland
Nederlands Indië	Azië	Indonesië	1643084	[-5.0, 120.0]	nederlands indien	nederlands indiën	nederlands irdia	nederlandsch indien	neerlands indien	nederlandsch indiën	nederlands india
Bocht van Frankrijk	Europa	Frankrijk	0		bocht van frankryk
Fort Frederik-Hendrik	Europa	België	0	[51.40, 3.54]	fort frederik hendrik	forten frederik hendrik	fort fredrik	fort frederik
Bahia de Todos los Santos / Allerheiligenbaai / Baía de Todos os Santos	Zuid-Amerika	Brazilië	3446381	[-12.87, -38.57]	bahia de todos los santos	bahia todos los santos	bahia todos santos	bahia
Koningsbosch ~ Echterheide	Gelderland	Nederland	0		konings bosch	koningsbosch	's konings bosch	konings-bosch of echterheyde	echterheyde of het soogenaamde koningsbosch	het koningsbosch
Land van La Leu	Europa	Frankrijk	0		la loeu	land van la leu	de la leve	la loéu	land van la loeu	laloeu	land van la loëu
Verse Eems	Europa	Duitsland	0		versche eems
Land van de Grisons ~ Graubunderland / Graubünden	Europa	Zwitserland	2660522	[46.65, 9.62]	republicq van de grisons	land van de grisons	graauwbunderland	republicq der grisons	land der grisons	de grisons	der grisons	grisons	graubunderland
Bern	Europa	Zwitserland	2661552	[46.94, 7.44]	bern	hern	berne	republicq van bern	stad en republicq bern
Republiek van Venetië	Europa	Italië	0		republicq van venetien	republicq venetien	republycq van venetien	republieq van venetien	republicque van venetie	republicq van venetie	republycq van venetie	republicque van venetien	republycque van venetie	republycque van venetien
Republiek Genua	Europa	Ierland	0		republicq van genua	republycque van genoa	republicq genua	republycq van genoa
Republiek van Polen	Europa	Polen	0		republicq van polene	republicq polene
Republiek van Geneve / Kanton Genève	Europa	Rusland	0		republicq van geneve
Franse Republiek	Europa	Frankrijk	0		republicq van frankryk	republieq van frankryk	fransche republieq	fransche republicq
Verenigde Nederlanden; Frankrijk	Europa	Nederland; Frankrijk	0		republicq en frankryk
Fort Rodenhuyze	Europa	België	0		fort rodenhuysen
Ampts van Tussen Maas en Waal ~ Landen van Tussen Maas en Waal	Noord-Brabant	Nederland	0		ampts van tusschen maas en waal	des ampts tusschen maas en waal	ampts van tussen maas	den ampte tussenen maas en waal	tusschen maas en waal	ampts tusschen maze en waal	inden ampt tussen maas en waal	land gelegen tusschen maas en waal	den ampte tusschen maas en waal	het ampt van tusschen maas en waal	het' ampt tusschen maas en waal	ampts tusschen maas en waal
Czarsko Zelo / Tsarskoye Selo	Europa	Rusland	7874172	[59.72, 30.41]	czarsko zelo	czarsko	czarskozelo	czarko-zelo	crarkoselo	czarsko-zelo	zelo
Zeegat van Texel ~ Marsdiep	Noord-Holland	Nederland	2751124	[52.97, 4.74]	zeegat van texel	marsdiep
Clarapolder	Zeeland	Nederland	2757954	[51.29, 3.66]	clara polder
Moezel	Zuid-Holland	Nederland	2869073	[50.36, 7.6]	den moesel	moezel	de moesel stroom	moesel	de moesel	bovenmoesel	opden moesel	de moeselstroom	aande moesel
Fort Hinderdam	Utrecht; Noord-Holland	Nederland	0		den hinderdam	aanden hinderdam
Gat van Biervliet	Zeeland	Nederland	0		gat van biervliet
Hollandsche Bosschen	Noord-Brabant	Nederland	2753911	[51.43, 4.87]	hollandsche stroomen
Ehrenbreitstein	Europa	Duitsland	2932843	[50.36, 7.62]	dahl ehrenbreitstein	ehrenbreitsteyn	ehrenbreitstein
Kaap Finisterre	Europa	Spanje	3122425	[42.88, -9.27]	kaap finisterre	caap finis terre	kaap st. finis terra	caap de finis terraa	caap finis terra	caap finisterre	kaap st. finisterre	finis terraa
Nieuw Engeland	Noord-Amerika	VS	0		nieuw engeland
Straat van Gibraltar ~ Nauw van de Straat	Europa		2363256	[35.95, -5.6]	straat van gibraltar	naauw van de straat	naauw van gibralter	t' nauw van de strate van gibraltar	naauw van de straat van gibraltar	t' nauw van de strate van gibralter	straat van gibralter	nauw van straat	't naauw van de straat	strate van gibraltar
Baay van Gibraltar	Europa	Gibraltar	2411584	[36.13, -5.39]	baay van gibraltar	baay van gibralter
Polder van der Eigen	Noord-Brabant	Nederland	0		polders van der eygen	polder van der eygen
Pruissisch Gelre ~ Pruissisch Opper-Gelre	Gelderland	Nederland	0		pruyssisch gelderland	pruyssisch opper-gelderland
Medinaceli	Europa	Spanje	3117011	[41.17, -2.43]	medina celi
Luyksgestel	Noord-Brabant	Nederland	2751346	[51.28, 5.32]	luyks gestel	luycx gestel	luyksgestel
De Peel ~ Peelland; Kempenland	Noord-Brabant	Nederland	0		peel-en kempeland	peel en kempeland
Berg	Limburg	Nederland	2759163	[51.00, 5.77]	berg
Land van Berg	Europa	Duitsland	2950350	[51, 7.16]	berchsland	bergsland	t' berchsland
Wijnoxbergen / Sint-Winoksbergen / Bergues	Europa	België	3033363	[50.96, 2.43]	wynoxbergen	wynocxbergen
Land van Gulik; Land van Berg	Europa	Nederland; Duitsland	0		gulik-en bergsche landen	gulikschen en bergschen	gulik en bergsche	gulik en bergse	guliksche en bergsche	puliksche en bergsche	guliksche en bergsche landen	gulik en berg	gulich en berch	gulik-en bergsche
Noordkust van Afrika; Zuidkust van Afrika	Afrika		0		noord-en zuydkusten van africa
Veluwezoom	Gelderland	Nederland	2745661	[52.03, 6.01]	veluwen zoom
Golf van Smyrna / Golf van İzmir	Europa	Turkije	311043	[38.53, 26.75]	golf van smirna
Porto Bello / Portobelo	Zuid-Amerika	Panama	3702577	[9.55, -79.65]	porto bello
Terheijden	Noord-Brabant	Nederland	2746456	[51.64, 4.75]	ter heyden	terheyden
Fort Zeelandia	Zuid-Amerika	Suriname	0	[5.82, -55.14]	fortresse zeelandia	fort zeelandia
Etten-Leur	Noord-Brabant	Nederland	2755996	[51.57, 4.63]	etten leur	etten en leur
Straat Soenda	Azië	Indonesië	1626053	[-6.04, 105.67]	straat sunda
Aarschot	Europa	België	2803429	[50.98, 4.83]	aarschot	arschot
Acapulco / Acapulco de Juárez	Noord-Amerika	Mexico	3533462	[16.84, -99.90]	acapulco
Alblasserdam	Zuid-Holland	Nederland	2759915	[51.86, 4.66]	alblasserdam
Amstenrade	Limburg	Nederland	2759796	[50.93, 5.92]	amstenraad	amstenrade
Appenzell	Europa	Zwitserland	2661740	[47.33, 9.40]	appenzel	appenzeel	appensel	appenzell
Beoostenblij	Zeeland	Nederland	0		beoostenblye	beoostenbly
Berkenrode	Noord-Holland	Nederland	2759079	[52.35, 4.61]	berkenrode	berkenronde
Berlaar	Europa	België	2802157	[51.11, 4.65]	berlaar
Best	Noord-Brabant	Nederland	2759040	[51.50, 5.39]	best
Biert	Zuid-Holland	Nederland	2758984	[51.83, 4.28]	biert
Het Bildt	Friesland	Nederland	2754301	[53.28, 5.64]	bilt	bildt	het bilt
Blauw	Groningen	Nederland	2758864	[53.12, 6.36]	blauw
Bonaire	Caraïben	Caribisch Nederland	7626844	[12.21, -68.29]	bonaire	bonayre
Borkel / Borkel en Schaft	Noord-Brabant	Nederland	2758604	[51.29, 5.44]	borkel	borkelo	borken
Borkum	Europa	Duitsland	2946206	[53.58, 6.69]	borkum	borcum	bork
Brüheim	Europa	Duitsland	2943322	[51.0, 10.58]	bruheim
Bunde	Limburg	Nederland	2758111	[50.89, 5.73]	bunde
Burum	Friesland	Nederland	2758073	[53.27, 6.22]	burum
Castelré	Noord-Brabant	Nederland	2757996	[51.42, 4.78]	castelre
Plantage Catharinenburg	Zuid-Amerika	Suriname	0		catharinenburg
Cephalonia / Kefalonia	Europa	Griekenland	260311	[38.25, 20.58]	cephalonia	chephalomie	zephalonien	cephalonien	rephalnien
Chiny	Europa	België	2800320	[49.73, 5.34]	chiny
Plantage Clevia	Zuid-Amerika	Suriname	3384428	[5.86, -55.11]	clevia
Coromandel	Azië	India	1273819	[13.39, 80.34]	coromandel	choromandel	charmandel	chormandel
Kronborg	Europa	Denemarken	2618192	[56.03, 12.62]	cronenburg
Cuijk	Noord-Brabant	Nederland	2757874	[51.73, 5.87]	cuyk	kuyk
Delmenhorst	Europa	Duitsland	2938323	[53.05, 8.63]	delmenhorst
Diessen	Noord-Brabant	Nederland	2756859	[51.47, 5.17]	diessen
Dinteloord	Noord-Brabant	Nederland	2756800	[51.63, 4.36]	dinteloort	dinteloord
Domburg	Zeeland	Nederland	2756746	[51.56, 3.49]	domburg
Dongen	Noord-Brabant	Nederland	2756723	[51.62, 4.93]	dongen
Duizel	Noord-Brabant	Nederland	2756500	[51.36, 5.29]	duynsel	duysel	duyssel
Dylerschans	Europa	Duitsland	0		dylerschanse	dylerschans
Emmen	Drenthe	Nederland	2756136	[52.77, 6.90]	emmen
Eethen	Noord-Brabant	Nederland	2756318	[51.73, 5.05]	ethen	eethen
Plantage Frederiksdorp	Zuid-Amerika	Suriname	0		frederiksdorp
Gambia	Afrika	Gambia	2413452	[13.47, -16.56]	gambia	riviere de gambia	riviere genaampt rio gambia	reviere van gambia	riviere gambiawaarop	reviere gambia	rio gambiar	rio gambia	de gambia	riviere gambra
Geraardsbergen	Europa	België	2797638	[50.77, 3.88]	geersbergen	geraartsbergen	gerardsbergen	geraardsbergen	geertsbergen	gerarsbergen	geerbergen	grammont
Geldermalsen	Gelderland	Nederland	2755633	[51.88, 5.28]	geldermalsen	geldermalsum	geldermallen	geldermalsem	malsen	geldermaasen	geldermassen	geldermalssen	geldermalhem	goldermalsen
Geleen	Limburg	Nederland	2755616	[50.97, 5.82]	geleen
Gravensteen	Zeeland	Nederland	0	[51.65, 3.92]	gravesteyn	's gravensteen	gravesteen	's gravesteen
Groenendijk	Zeeland	Nederland	2755296	[51.37, 4.01]	groenendyk
Groesbeek	Gelderland	Nederland	2755272	[51.77, 5.93]	groesbeek	groesbeeke
Grovestins	Friesland	Nederland	0		grovestins
Guyenne	Europa	Frankrijk	3014136	[44.58, 1.0]	guyenne
Heille	Zeeland	Nederland	2754517	[51.26, 3.41]	heyle
Hispaniola	Caraïben		3504558	[19.0, -71.0]	hispaniola
Holset	Limburg	Nederland	2753883	[50.77, 5.98]	holset	holseth
Hoepertingen	Europa	België	2795650	[50.81, 5.28]	houpertingen	houppertingen
Hürth	Europa	Duitsland	2897216	[50.87, 6.86]	hurth
Jambes	Europa	België	2794981	[50.45, 4.87]	jambe
Joure	Friesland	Nederland	2753197	[52.96, 5.80]	jouwer
Kinderdijk	Zuid-Holland	Nederland	2752828	[51.88, 4.63]	kinderdyk
Kriekenbeek	Europa	Duitsland	2883982	[51.35, 6.25]	kriekenbeek	kriekenbeke
Langstraat	Zuid-Holland	Nederland	2751890	[51.67, 4.27]	langestraat	langstraat	langestrate
Lauwers	Groningen	Nederland	2751853	[53.28, 6.25]	lauwers
Lieroort / Leerort	Europa	Duitsland	2879690	[53.21, 7.43]	lieroort	lieroorth
Leerort	Europa	Duitsland	2879690	[53.21, 7.43]	leeroort
Leon	Europa	Spanje	3118532	[42.60, -5.57]	leon
Linne	Limburg	Nederland	2751566	[51.15, 5.93]	linne
Porto Longone / Porto Azzurro	Europa	Italië	6538568	[42.76, 10.39]	longone	porto longore	portolongone	porto longone	porto longon
Malmedy	Europa	België	2791834	[50.42, 6.02]	malmedy
Filipijnen	Azië	Phillippijnen	1701668	[14.60, 120.98]	manille	manilla	manilles
Margraten	Limburg	Nederland	2751199	[50.82, 5.82]	margeraten	margraten
Medemblik	Noord-Holland	Nederland	2751073	[52.77, 5.10]	medenblik	medenblicq	medemblik	meedenblik
Menen	Europa	België	2791343	[50.79, 3.12]	meenen	menen
Meerwijk	Noord-Brabant	Nederland	2751026	[51.73, 5.26]	meerwyk
Megen	Noord-Brabant	Nederland	2751002	[51.82, 5.56]	megen	megem	meegen
Meeuwen	Noord-Brabant	Nederland	2751021	[51.72, 5.01]	meuwen
Meiningen	Europa	Duitsland	2872225	[50.56, 10.41]	meyningen
Middelgronden	Friesland	Nederland	2750885	[53.02, 5.28]	middelgronden
Milheeze	Noord-Brabant	Nederland	2750803	[51.50, 5.77]	milhees	milheese	milheze	milheeze
Naaldwijk	Zuid-Holland	Nederland	2750523	[51.99, 4.20]	naaldwyk	naaltwyk
Nederweert	Limburg	Nederland	2750467	[51.28, 5.74]	nederweert	nederwaart
Netersel	Noord-Brabant	Nederland	2758877	[51.35, 5.21]	netersel
Nijlen	Europa	België	2790136	[51.16, 4.67]	nyle	nylle
Obbicht	Limburg	Nederland	2749748	[51.02, 5.78]	obicht	obbicht
Oliva / Oliwa	Europa	Polen	3090147	[54.40, 18.55]	oliva
Oostlangewoldsteradeel	Groningen	Nederland	0		oostlangewoldsterdeel	oostlangewolsterdeel
Plantage Ornamibo	Zuid-Amerika	Suriname	0		ornamibo
Oyen	Limburg	Nederland	2749566	[51.50, 6.15]	oyen
Papenhoven	Limburg	Nederland	2748726	[51.04, 5.77]	papenhoven
Polen	Europa	Polen	798544	[52.0, 20.0]	polene
Pouleron / Pulau Run	Azië	Indonesië	1629416	[-4.55, 129.68]	pouleron	eyland poleron	eyland pularon	eyland gouleron	eyland coleron
Pragelas / Pragelato	Europa	Italië	3168832	[45.01, 6.94]	pragelas
Radewitz	Europa	Duitsland	2850986	[51.33, 13.39]	radewitz
Ravensberg	Europa	Duitsland	0	[52.09, 8.57]	ravensberch
Roswinkel	Drenthe	Nederland	2747903	[52.83, 7.03]	roswinkel	rooswinkel
Saftingen / Saeftinghe	Zeeland	Nederland	2747779	[51.34, 4.16]	saftingen	saftinge
Plantage Salzhalen	Zuid-Amerika	Suriname	0		saltzdale
Samber ~ Sambre	Europa	België	2787281	[50.46, 4.86]	sambre	samber
Sardinië	Europa	Italië	2523227	[40.0, 9.0]	sardinien	sardiniën	sardaigne	pardinien
Schaarbeek	Europa	België	2787149	[50.86, 4.37]	schaarbeek
Schaft	Noord-Brabant	Nederland	2747721	[51.29, 5.45]	schaft
Schelde	Europa	België	3301577	[51.37, 4.21]	schelde	opden schelde	scheldt	de schelde	den schelde
Schouwen	Groningen	Nederland	2747466	[53.33, 6.43]	schouwen
Simonshaven	Zuid-Holland	Nederland	2747316	[51.82, 4.28]	simonshaven
Slependamme	Europa	België	0		slependamme
Sliedrecht	Zuid-Holland	Nederland	2747169	[51.82, 4.77]	sliedrecht	slydrecht
Son	Noord-Brabant	Nederland	2747010	[51.51, 5.49]	son
La Spezia	Europa	Italië	3175081	[44.10, 9.82]	spetia	porto spetia
Sprundel	Noord-Brabant	Nederland	2746886	[51.53, 4.59]	sprundel
Staats-Brabant	Noord-Brabant	Nederland	0		staats-brabant
Stein	Limburg	Nederland	2746746	[50.97, 5.76]	stein	steyn
Tenerife	Europa	Spanje	2510529	[28.32, -16.50]	teneriffe
Ulestraten	Limburg	Nederland	2745955	[50.90, 5.78]	ulestraten
Venezuela	Zuid-Amerika	Venezuela	3625428	[8.0, -66.0]	venezivela	venefuela	venezuela
Veulen	Limburg	Nederland	2745585	[51.48, 5.95]	veulen
Vlijtingen	Europa	België	2784467	[50.83, 5.58]	vlytingen
Plantage Vredenburg	Zuid-Amerika	Suriname	0		vreedenburg	vredenburg
Waal	Europa	Nederland	2745133	[51.83, 4.53]	waal	waalstroom
Weilburg	Europa	Duitsland	2812626	[50.48, 8.26]	weilburg
West-Vlaanderen	Europa	België	2783770	[51.0, 3.0]	west-vlaanderen	westvlaanderen
Westdorpe	Zeeland	Nederland	2744800	[51.23, 3.82]	westdorpe	westdorp
Westelbeers	Noord-Brabant	Nederland	2744782	[51.44, 5.21]	westelbeers
Willemskerkepolder	Zeeland	Nederland	2744393	[51.32, 3.80]	willemskerke
Wittem	Limburg	Nederland	2744287	[50.81, 5.91]	wittem	witthem	wettem
Gulpen	Limburg	Nederland	2755045	[50.81, 5.88]	gulpen
IJlst	Friesland	Nederland	2753379	[53.01, 5.62]	ylst
Zoelen	Gelderland	Nederland	2743861	[51.91, 5.40]	zoelen
Zorgvliet	Zuid-Holland	Nederland	2743823	[52.08, 4.28]	zorgvliet
Zuid-Beveland	Zeeland	Nederland	2743805	[51.41, 4.15]	zuyd-beveland	zuydbereland	zuyd beeveland	zuydbeveland	zuytbeverland
Caracas	Zuid-Amerika	Venezuela	3646738	[10.48, -66.87]	caracas	caraques
Essex	Europa	VK	11609034	[51.78, 0.57]	essex
Granada / Grenada	Europa	Spanje	2517117	[37.18, -3.60]	granade	grenade	trenade	granada
Maasbracht	Limburg	Nederland	2751303	[51.13, 5.88]	maasbracht
Manchester	Europa	VK	2643123	[53.48, -2.23]	manchester
Nerem ~ Nederhem	Europa	België	2790317	[50.76, 5.50]	nederhem	nederheim	neederem	nederem	nerem	nederheym
Nederhemert	Gelderland	Nederland	2750480	[51.76, 5.16]	nederhemert
Nesserland	Europa	Duitsland	2866408	[53.35, 7.18]	nesserland
Ommen	Overijssel	Nederland	2749613	[52.52, 6.42]	ommen
Posterholt	Limburg	Nederland	2748481	[51.12, 6.03]	posterholt
Rochester	Europa	VK	2639268	[51.38, 0.50]	rochester
Rottenbug / Rothenburg ob der Tauber	Europa	Duitsland	2844056	[49.37, 10.18]	rottenburch
Rupelmonde	Europa	België	2787512	[51.12, 4.29]	rupelmonde
Riesenburg / Prabuty	Europa	Polen	3088161	[53.75, 19.20]	rysenburch
Schonauwen	Utrecht	Nederland	2747523	[52.01, 5.18]	schonauwen
Tecklenburg	Europa	Duitsland	2823728	[52.21, 7.81]	tekelenburch	teklenburg	tekelenburg
Westerlo	Europa	België	2783801	[51.09, 4.91]	westerlo	westerloo
Woudenberg	Utrecht	Nederland	2744163	[52.08, 5.41]	woudenberg
Alpen	Europa	Duitsland	3205587	[47.71, 12.59]	alpen
Beárn	Europa	Frankrijk	3034397	[43.33, -0.75]	bearn
Beveren	Europa	België	2802031	[51.21, 4.25]	beveren
Fallais	Europa	België	2798497	[50.61, 5.17]	falais	fallais
Middelaar	Limburg	Nederland	2750905	[51.72, 5.91]	middelaar	midler	mydlaar
Oost-Vlaanderen	Europa	België	2789733	[51, 3.75]	oost-vlaanderen
Poperinge	Europa	België	2788726	[50.85, 2.72]	poperingen	poperinge
Graafschap Mark	Europa	Duitsland	0	[51.67, 7.81]	graaffschap mark	graaffschap van mark	graaffschaps mark	graafschap mark aan de roer	de mark	der mark	graafschap mark
Buenos Aires	Zuid-Amerika	Argentië	3435910	[-34.61, -58.37]	buenos ayres	buenos ayros
Hamont	Europa	België	2796625	[51.25, 5.54]	hamont
Elsen	Europa		2930762	[51.73, 8.68]	elsen
Nova Zembla	Europa	Rusland	519406	[74.0, 56.0]	nova zembla	nova semble	nova gembla	nova sembla	nova gemble
Nieuw-Frankrijk ~ Nova Francia	Noord-Amerika	VS; Canada	0		nova francia	novam franciam
Nieuw-Spanje ~ Nova Hispania	Noord-Amerika	VS; Mexico	0		nova hispania	nova hilpania	nova espagna	nova spagne	nieuw stagnien	nieuw spaigne
Havana	Caraïben	Cuba	3553478	[23.13, -82.38]	havana	d'havana
Novgorod / Veliki Novgorod	Europa	Rusland	519336	[58.52, 31.27]	novgorod	novagorod	novagrodt	novegroot
Nieuw-Guinea	Azië	Nieuw-Guinea	2082514	[-5.0, 140.0]	nova guinea
Villa Nova / Vilanova i la Geltrú	Europa	Spanje	3105184	[41.22, 1.72]	villa nova	willa nova
Krakau / Kraków	Europa	Polen	3094802	[50.06, 19.93]	cracau	cracauw	cracauws
Obdam	Noord-Holland	Nederland	2749745	[52.67, 4.90]	obdam	opdam
Odijk	Utrecht	Nederland	2749736	[52.05, 5.23]	odyk
Parma	Europa	Italië	3171457	[44.79, 10.32]	parma
Egmond ~ Egmond op Zee	Noord-Holland	Nederland	2756301	[52.62, 4.62]	egmond	egmont op zee	egmont
Palts ~ Keurpalts ~ Paltsgraaf bij de Rijn	Europa	Duitsland	0	[49.5, 8.02]	palts	keur-palts	phaltz	paltze	palts graaf by rhyn	churpalts	palts granen by rhyn	paltsgrave aan den rhyn	paltsgrave by rhyn	paltsgrave by den rhyn	keurpaltz	palt	phalts	paltz
Neder-Betuwe	Gelderland	Nederland	6544269	[51.91, 5.57]	neder betuwe	nederbetuwe
Over-Betuwe	Gelderland	Nederland	2759029	[51.91, 5.58]	overbetuwe
Betuwe	Gelderland	Nederland	2759029	[51.91, 5.58]	betuwe	over en nederbetuwe	over en neder betuwe
Chimay	Europa	België	2800325	[50.04, 4.31]	chimay
Fleurus	Europa	België	2798297	[50.48, 4.55]	fleury	fleurj	fleurus	fleuru	fleuri
Lottum	Limburg	Nederland	2751422	[51.46, 6.16]	lottum
Zuilen	Utrecht	Nederland	2748883	[52.12, 5.06]	zuylen
Nispen	Noord-Brabant	Nederland	2750035	[51.48, 4.46]	nispen
Raab / Győr	Europa	Hongarije	3052009	[47.68, 17.63]	raab
York	Europa	VK	2633352	[53.95, -1.08]	york	jork
Doorn	Utrecht	Nederland	2756686	[52.03, 5.34]	doorn
Rhoon	Zuid-Holland	Nederland	2748178	[51.85, 4.42]	rhoon
Stedum	Groningen	Nederland	2746813	[53.32, 6.69]	stedum
Pillau / Baltiysk	Europa	Rusland	2609906	[54.65, 19.90]	pillau	pillou	pillauw
Lemmer	Friesland	Nederland	2751729	[52.84, 5.70]	lemmer
Rheydt	Europa	Duitsland	2847585	[51.16, 6.45]	rheydt
Mantua	Europa	Italië	3174051	[45.16, 10.79]	mantua
Venray	Limburg	Nederland	2745634	[51.52, 5.97]	venray	venroy
